customer_id,test_group,send_email
0002326650,A_send_all,1
0002760054,A_send_all,1
0002060958,A_send_all,1
0002552889,A_send_all,1
0003144744,A_send_all,1
0002645957,A_send_all,1
0002654394,A_send_all,1
0003445929,A_send_all,1
0002042089,A_send_all,1
0002252465,A_send_all,1
0002636112,A_send_all,1
0003394313,A_send_all,1
0002285231,A_send_all,1
0002523049,A_send_all,1
0002864436,A_send_all,1
0002517693,A_send_all,1
0003311442,A_send_all,1
0002421801,A_send_all,1
0002613757,A_send_all,1
0002974544,A_send_all,1
0002883838,A_send_all,1
0002878284,A_send_all,1
0002531752,A_send_all,1
0003368875,A_send_all,1
0002886551,A_send_all,1
0002247631,A_send_all,1
0002329734,A_send_all,1
0002984593,A_send_all,1
0002333639,A_send_all,1
0003365409,A_send_all,1
0002446304,A_send_all,1
0002171132,A_send_all,1
0002959918,A_send_all,1
0003101054,A_send_all,1
0002062298,A_send_all,1
0003123342,A_send_all,1
0003382589,A_send_all,1
0002326670,A_send_all,1
0002219960,A_send_all,1
0003477120,A_send_all,1
0002836390,A_send_all,1
0003445941,A_send_all,1
0002338809,A_send_all,1
0002043751,A_send_all,1
0002084072,A_send_all,1
0002111297,A_send_all,1
0002266152,A_send_all,1
0002207729,A_send_all,1
0002039728,A_send_all,1
0002275434,A_send_all,1
0002103843,A_send_all,1
0003328540,A_send_all,1
0002584216,A_send_all,1
0002190661,A_send_all,1
0002171234,A_send_all,1
0002119824,A_send_all,1
0002744851,A_send_all,1
0002040102,A_send_all,1
0002229619,A_send_all,1
0002192761,A_send_all,1
0003425549,A_send_all,1
0002365703,A_send_all,1
0002327262,A_send_all,1
0002857653,A_send_all,1
0003143768,A_send_all,1
0003292367,A_send_all,1
0003238038,A_send_all,1
0003142877,A_send_all,1
0002181275,A_send_all,1
0002532514,A_send_all,1
0002289618,A_send_all,1
0002281067,A_send_all,1
0003214789,A_send_all,1
0003453436,A_send_all,1
0002140312,A_send_all,1
0002062597,A_send_all,1
0002555389,A_send_all,1
0002039329,A_send_all,1
0002633863,A_send_all,1
0003004373,A_send_all,1
0002886374,A_send_all,1
0002912380,A_send_all,1
0002246485,A_send_all,1
0002536408,A_send_all,1
0002884367,A_send_all,1
0002417275,A_send_all,1
0002266966,A_send_all,1
0002907410,A_send_all,1
0002089822,A_send_all,1
0002518839,A_send_all,1
0002077451,A_send_all,1
0002137164,A_send_all,1
0002886900,A_send_all,1
0002036661,A_send_all,1
0002050312,A_send_all,1
0002242662,A_send_all,1
0002177987,A_send_all,1
0003477156,A_send_all,1
0002272496,A_send_all,1
0002172585,A_send_all,1
0003422655,A_send_all,1
0002154195,A_send_all,1
0002965978,A_send_all,1
0002664987,A_send_all,1
0002369361,A_send_all,1
0002041317,A_send_all,1
0002699581,A_send_all,1
0002068279,A_send_all,1
0002450392,A_send_all,1
0002564418,A_send_all,1
0002173938,A_send_all,1
0002298136,A_send_all,1
0002153864,A_send_all,1
0003193487,A_send_all,1
0002137809,A_send_all,1
0002049414,A_send_all,1
0003248947,A_send_all,1
0002904698,A_send_all,1
0002763193,A_send_all,1
0002951036,A_send_all,1
0002048778,A_send_all,1
0002707155,A_send_all,1
0002471267,A_send_all,1
0002041303,A_send_all,1
0002915521,A_send_all,1
0002953896,A_send_all,1
0002775023,A_send_all,1
0003392864,A_send_all,1
0002288908,A_send_all,1
0002091785,A_send_all,1
0002174741,A_send_all,1
0002077347,A_send_all,1
0002296405,A_send_all,1
0002700882,A_send_all,1
0003078733,A_send_all,1
0003438837,A_send_all,1
0002077207,A_send_all,1
0003463771,A_send_all,1
0002288328,A_send_all,1
0002114240,A_send_all,1
0003133311,A_send_all,1
0002508097,A_send_all,1
0002231801,A_send_all,1
0002076937,A_send_all,1
0003365716,A_send_all,1
0002250902,A_send_all,1
0003350074,A_send_all,1
0002694647,A_send_all,1
0002098933,A_send_all,1
0002187073,A_send_all,1
0002852674,A_send_all,1
0002538835,A_send_all,1
0002204858,A_send_all,1
0002213076,A_send_all,1
0002758126,A_send_all,1
0002293746,A_send_all,1
0002692157,A_send_all,1
0002080687,A_send_all,1
0002877676,A_send_all,1
0002831384,A_send_all,1
0002751678,A_send_all,1
0002622357,A_send_all,1
0003181725,A_send_all,1
0003023911,A_send_all,1
0002431934,A_send_all,1
0002266168,A_send_all,1
0002500699,A_send_all,1
0002905655,A_send_all,1
0002863522,A_send_all,1
0003459540,A_send_all,1
0002420159,A_send_all,1
0002077602,A_send_all,1
0002701499,A_send_all,1
0002040690,A_send_all,1
0003483052,A_send_all,1
0003314161,A_send_all,1
0003101551,A_send_all,1
0002038624,A_send_all,1
0002140044,A_send_all,1
0002172794,A_send_all,1
0002284294,A_send_all,1
0002077332,A_send_all,1
0002628571,A_send_all,1
0002384908,A_send_all,1
0003082464,A_send_all,1
0003109427,A_send_all,1
0002135380,A_send_all,1
0002104883,A_send_all,1
0003273039,A_send_all,1
0002086584,A_send_all,1
0002309219,A_send_all,1
0002110970,A_send_all,1
0002420973,A_send_all,1
0003333515,A_send_all,1
0002629010,A_send_all,1
0003379034,A_send_all,1
0002044667,A_send_all,1
0002101165,A_send_all,1
0002118702,A_send_all,1
0002567613,A_send_all,1
0002321512,A_send_all,1
0002086883,A_send_all,1
0002220721,A_send_all,1
0002365520,A_send_all,1
0002304874,A_send_all,1
0002186901,A_send_all,1
0002106029,A_send_all,1
0003214744,A_send_all,1
0003002730,A_send_all,1
0002055789,A_send_all,1
0002270268,A_send_all,1
0002433843,A_send_all,1
0002129342,A_send_all,1
0002313675,A_send_all,1
0002177507,A_send_all,1
0002554097,A_send_all,1
0002098867,A_send_all,1
0003361062,A_send_all,1
0002572009,A_send_all,1
0002043528,A_send_all,1
0002165924,A_send_all,1
0002325039,A_send_all,1
0002947109,A_send_all,1
0002954384,A_send_all,1
0002273110,A_send_all,1
0002080872,A_send_all,1
0002054568,A_send_all,1
0002035177,A_send_all,1
0002183616,A_send_all,1
0003216834,A_send_all,1
0002559201,A_send_all,1
0002259595,A_send_all,1
0002183118,A_send_all,1
0002381777,A_send_all,1
0002669762,A_send_all,1
0003273501,A_send_all,1
0002392142,A_send_all,1
0002496591,A_send_all,1
0002300714,A_send_all,1
0002179436,A_send_all,1
0003350754,A_send_all,1
0002135451,A_send_all,1
0002342358,A_send_all,1
0003140887,A_send_all,1
0002397412,A_send_all,1
0003346920,A_send_all,1
0002043432,A_send_all,1
0002762871,A_send_all,1
0002612233,A_send_all,1
0002080444,A_send_all,1
0002830191,A_send_all,1
0002203451,A_send_all,1
0003349714,A_send_all,1
0002861998,A_send_all,1
0002267913,A_send_all,1
0002265325,A_send_all,1
0002171842,A_send_all,1
0002287323,A_send_all,1
0003312540,A_send_all,1
0002163020,A_send_all,1
0002123913,A_send_all,1
0003179112,A_send_all,1
0003439289,A_send_all,1
0002371146,A_send_all,1
0002397133,A_send_all,1
0003410777,A_send_all,1
0002707009,A_send_all,1
0002278451,A_send_all,1
0002299337,A_send_all,1
0002382514,A_send_all,1
0002091846,A_send_all,1
0002677382,A_send_all,1
0002229072,A_send_all,1
0003456720,A_send_all,1
0002355691,A_send_all,1
0002321828,A_send_all,1
0002265477,A_send_all,1
0003012062,A_send_all,1
0003393034,A_send_all,1
0002121926,A_send_all,1
0002826050,A_send_all,1
0002072211,A_send_all,1
0002223231,A_send_all,1
0002534538,A_send_all,1
0003143470,A_send_all,1
0002043913,A_send_all,1
0003124475,A_send_all,1
0002844199,A_send_all,1
0002199991,A_send_all,1
0002216620,A_send_all,1
0003418789,A_send_all,1
0002703939,A_send_all,1
0003192189,A_send_all,1
0003452538,A_send_all,1
0003113667,A_send_all,1
0003199477,A_send_all,1
0003019111,A_send_all,1
0002216614,A_send_all,1
0002040424,A_send_all,1
0002384163,A_send_all,1
0002854379,A_send_all,1
0002455275,A_send_all,1
0002114683,A_send_all,1
0002757623,A_send_all,1
0002039419,A_send_all,1
0002606397,A_send_all,1
0002430994,A_send_all,1
0002353576,A_send_all,1
0003313584,A_send_all,1
0002597757,A_send_all,1
0002041639,A_send_all,1
0002588158,A_send_all,1
0002410812,A_send_all,1
0003434927,A_send_all,1
0002954609,A_send_all,1
0002117371,A_send_all,1
0002120660,A_send_all,1
0003477279,A_send_all,1
0002903888,A_send_all,1
0002072489,A_send_all,1
0002036866,A_send_all,1
0003426927,A_send_all,1
0002354293,A_send_all,1
0002857561,A_send_all,1
0002374381,A_send_all,1
0002076309,A_send_all,1
0002038997,A_send_all,1
0002305383,A_send_all,1
0002246610,A_send_all,1
0002388266,A_send_all,1
0002114393,A_send_all,1
0002246307,A_send_all,1
0002745924,A_send_all,1
0002056977,A_send_all,1
0002250426,A_send_all,1
0002913862,A_send_all,1
0002524299,A_send_all,1
0002043606,A_send_all,1
0003313195,A_send_all,1
0003380524,A_send_all,1
0002324121,A_send_all,1
0002307822,A_send_all,1
0002323846,A_send_all,1
0002593939,A_send_all,1
0002488485,A_send_all,1
0002890158,A_send_all,1
0002044780,A_send_all,1
0002649043,A_send_all,1
0002319077,A_send_all,1
0002387334,A_send_all,1
0003073146,A_send_all,1
0002115733,A_send_all,1
0002443860,A_send_all,1
0002279059,A_send_all,1
0002697116,A_send_all,1
0002096236,A_send_all,1
0002076292,A_send_all,1
0002361389,A_send_all,1
0002952936,A_send_all,1
0002385643,A_send_all,1
0002496760,A_send_all,1
0002729220,A_send_all,1
0002731919,A_send_all,1
0002552142,A_send_all,1
0003096836,A_send_all,1
0003455152,A_send_all,1
0002147483,A_send_all,1
0002829865,A_send_all,1
0002291792,A_send_all,1
0002056854,A_send_all,1
0002098752,A_send_all,1
0002119036,A_send_all,1
0002933354,A_send_all,1
0002595955,A_send_all,1
0002457068,A_send_all,1
0002339062,A_send_all,1
0003390570,A_send_all,1
0002442114,A_send_all,1
0002229549,A_send_all,1
0002044551,A_send_all,1
0003369052,A_send_all,1
0002688080,A_send_all,1
0002076881,A_send_all,1
0002412267,A_send_all,1
0002159646,A_send_all,1
0002168115,A_send_all,1
0002884280,A_send_all,1
0002040492,A_send_all,1
0003093159,A_send_all,1
0003024777,A_send_all,1
0002076884,A_send_all,1
0002177084,A_send_all,1
0003304015,A_send_all,1
0003149716,A_send_all,1
0003374976,A_send_all,1
0002843719,A_send_all,1
0002188755,A_send_all,1
0002124784,A_send_all,1
0002038926,A_send_all,1
0003127579,A_send_all,1
0002937201,A_send_all,1
0002217650,A_send_all,1
0002303914,A_send_all,1
0003260278,A_send_all,1
0002234038,A_send_all,1
0002040053,A_send_all,1
0003255365,A_send_all,1
0003220772,A_send_all,1
0002893984,A_send_all,1
0002759451,A_send_all,1
0002990818,A_send_all,1
0002986463,A_send_all,1
0002868884,A_send_all,1
0002275906,A_send_all,1
0003437602,A_send_all,1
0002263507,A_send_all,1
0002661247,A_send_all,1
0002175324,A_send_all,1
0002313679,A_send_all,1
0002175554,A_send_all,1
0002223802,A_send_all,1
0002137793,A_send_all,1
0002573307,A_send_all,1
0002254287,A_send_all,1
0002083671,A_send_all,1
0003495311,A_send_all,1
0002214027,A_send_all,1
0002717592,A_send_all,1
0002628717,A_send_all,1
0002076927,A_send_all,1
0002507417,A_send_all,1
0002422724,A_send_all,1
0002270155,A_send_all,1
0003258365,A_send_all,1
0002214038,A_send_all,1
0002080572,A_send_all,1
0002222055,A_send_all,1
0002560932,A_send_all,1
0002036210,A_send_all,1
0002043785,A_send_all,1
0002963906,A_send_all,1
0002094291,A_send_all,1
0002176965,A_send_all,1
0002087053,A_send_all,1
0002718193,A_send_all,1
0002129453,A_send_all,1
0002761366,A_send_all,1
0002200332,A_send_all,1
0002361428,A_send_all,1
0002670288,A_send_all,1
0002246760,A_send_all,1
0002701791,A_send_all,1
0002424687,A_send_all,1
0003450647,A_send_all,1
0002731309,A_send_all,1
0002688725,A_send_all,1
0003437504,A_send_all,1
0002407790,A_send_all,1
0002127670,A_send_all,1
0002202442,A_send_all,1
0002338993,A_send_all,1
0002086687,A_send_all,1
0003411281,A_send_all,1
0002246478,A_send_all,1
0002199954,A_send_all,1
0003377249,A_send_all,1
0002576447,A_send_all,1
0002127160,A_send_all,1
0003363740,A_send_all,1
0002523830,A_send_all,1
0002770757,A_send_all,1
0003319979,A_send_all,1
0002286283,A_send_all,1
0002091597,A_send_all,1
0002619202,A_send_all,1
0002163748,A_send_all,1
0002089996,A_send_all,1
0002137314,A_send_all,1
0002428560,A_send_all,1
0002532839,A_send_all,1
0002912192,A_send_all,1
0002043994,A_send_all,1
0003146112,A_send_all,1
0002174378,A_send_all,1
0002919242,A_send_all,1
0003345400,A_send_all,1
0002575311,A_send_all,1
0002752757,A_send_all,1
0003138741,A_send_all,1
0002058258,A_send_all,1
0003389683,A_send_all,1
0002179124,A_send_all,1
0002050244,A_send_all,1
0003242025,A_send_all,1
0002858455,A_send_all,1
0002306817,A_send_all,1
0003201429,A_send_all,1
0002303811,A_send_all,1
0002218222,A_send_all,1
0002857352,A_send_all,1
0003115495,A_send_all,1
0002176666,A_send_all,1
0002306599,A_send_all,1
0002042411,A_send_all,1
0002622647,A_send_all,1
0003478045,A_send_all,1
0002565421,A_send_all,1
0002696309,A_send_all,1
0002585035,A_send_all,1
0003362674,A_send_all,1
0003439817,A_send_all,1
0002072302,A_send_all,1
0003122086,A_send_all,1
0002206877,A_send_all,1
0002739323,A_send_all,1
0002039534,A_send_all,1
0002581050,A_send_all,1
0002096968,A_send_all,1
0002577823,A_send_all,1
0002219031,A_send_all,1
0002894309,A_send_all,1
0003439485,A_send_all,1
0002692252,A_send_all,1
0002243952,A_send_all,1
0002507532,A_send_all,1
0002204492,A_send_all,1
0002103911,A_send_all,1
0002166535,A_send_all,1
0002307782,A_send_all,1
0002233167,A_send_all,1
0002038223,A_send_all,1
0002048595,A_send_all,1
0002916682,A_send_all,1
0003453437,A_send_all,1
0002341565,A_send_all,1
0002065898,A_send_all,1
0003010162,A_send_all,1
0003116786,A_send_all,1
0002282542,A_send_all,1
0003070987,A_send_all,1
0002339471,A_send_all,1
0002447412,A_send_all,1
0002265237,A_send_all,1
0002957417,A_send_all,1
0002172778,A_send_all,1
0002068077,A_send_all,1
0002721014,A_send_all,1
0002111139,A_send_all,1
0002390520,A_send_all,1
0002146143,A_send_all,1
0002076526,A_send_all,1
0002086801,A_send_all,1
0002080704,A_send_all,1
0002127990,A_send_all,1
0002647982,A_send_all,1
0003307447,A_send_all,1
0002257864,A_send_all,1
0002268198,A_send_all,1
0002649618,A_send_all,1
0002050290,A_send_all,1
0002265357,A_send_all,1
0002164697,A_send_all,1
0002546908,A_send_all,1
0002446153,A_send_all,1
0002572770,A_send_all,1
0002840539,A_send_all,1
0002149861,A_send_all,1
0002655794,A_send_all,1
0002206262,A_send_all,1
0003336410,A_send_all,1
0002583891,A_send_all,1
0002096407,A_send_all,1
0003372076,A_send_all,1
0002176394,A_send_all,1
0002253255,A_send_all,1
0002315762,A_send_all,1
0002376734,A_send_all,1
0002140507,A_send_all,1
0003410074,A_send_all,1
0002771354,A_send_all,1
0002178397,A_send_all,1
0002622975,A_send_all,1
0002043460,A_send_all,1
0002129377,A_send_all,1
0003349308,A_send_all,1
0002250694,A_send_all,1
0002413760,A_send_all,1
0002668553,A_send_all,1
0002294972,A_send_all,1
0002072360,A_send_all,1
0002044148,A_send_all,1
0002176901,A_send_all,1
0002072267,A_send_all,1
0002062541,A_send_all,1
0003105871,A_send_all,1
0002137313,A_send_all,1
0002185869,A_send_all,1
0002236770,A_send_all,1
0002689969,A_send_all,1
0002103903,A_send_all,1
0002040189,A_send_all,1
0002948443,A_send_all,1
0002255771,A_send_all,1
0002618088,A_send_all,1
0003262625,A_send_all,1
0002630771,A_send_all,1
0002117614,A_send_all,1
0002321006,A_send_all,1
0002169453,A_send_all,1
0002432460,A_send_all,1
0003454778,A_send_all,1
0002473801,A_send_all,1
0003091871,A_send_all,1
0002174911,A_send_all,1
0002311168,A_send_all,1
0002885688,A_send_all,1
0003282287,A_send_all,1
0003108731,A_send_all,1
0002050306,A_send_all,1
0002266762,A_send_all,1
0002751481,A_send_all,1
0002388830,A_send_all,1
0003105364,A_send_all,1
0002312769,A_send_all,1
0002628408,A_send_all,1
0002080349,A_send_all,1
0003115153,A_send_all,1
0002161189,A_send_all,1
0002550239,A_send_all,1
0003307115,A_send_all,1
0002422507,A_send_all,1
0002177971,A_send_all,1
0003317868,A_send_all,1
0003408468,A_send_all,1
0002216805,A_send_all,1
0002543649,A_send_all,1
0002355385,A_send_all,1
0002169343,A_send_all,1
0002305737,A_send_all,1
0002222665,A_send_all,1
0002086542,A_send_all,1
0002686893,A_send_all,1
0003413992,A_send_all,1
0002080307,A_send_all,1
0002210527,A_send_all,1
0002755178,A_send_all,1
0003442762,A_send_all,1
0002415925,A_send_all,1
0002044750,A_send_all,1
0002162024,A_send_all,1
0002235495,A_send_all,1
0002076342,A_send_all,1
0002180953,A_send_all,1
0003399790,A_send_all,1
0002179344,A_send_all,1
0002090233,A_send_all,1
0002051060,A_send_all,1
0002337395,A_send_all,1
0002174816,A_send_all,1
0002086686,A_send_all,1
0002038329,A_send_all,1
0002723934,A_send_all,1
0002416394,A_send_all,1
0002123766,A_send_all,1
0002039072,A_send_all,1
0002203729,A_send_all,1
0002337588,A_send_all,1
0003175636,A_send_all,1
0002749516,A_send_all,1
0002147287,A_send_all,1
0002062276,A_send_all,1
0002360028,A_send_all,1
0002517139,A_send_all,1
0002215378,A_send_all,1
0002125997,A_send_all,1
0002541857,A_send_all,1
0002258857,A_send_all,1
0002195812,A_send_all,1
0002343100,A_send_all,1
0003413781,A_send_all,1
0003011721,A_send_all,1
0003354845,A_send_all,1
0002090002,A_send_all,1
0002557961,A_send_all,1
0002039866,A_send_all,1
0003482819,A_send_all,1
0002037612,A_send_all,1
0002217868,A_send_all,1
0002211822,A_send_all,1
0002045058,A_send_all,1
0003411898,A_send_all,1
0003121875,A_send_all,1
0002660579,A_send_all,1
0002244439,A_send_all,1
0003412522,A_send_all,1
0002126009,A_send_all,1
0002037626,A_send_all,1
0002317649,A_send_all,1
0002525791,A_send_all,1
0002830868,A_send_all,1
0002376985,A_send_all,1
0002122102,A_send_all,1
0003242626,A_send_all,1
0002067865,A_send_all,1
0002204643,A_send_all,1
0002879342,A_send_all,1
0002819984,A_send_all,1
0002115891,A_send_all,1
0002503270,A_send_all,1
0002545471,A_send_all,1
0002346578,A_send_all,1
0003173231,A_send_all,1
0003311707,A_send_all,1
0002406649,A_send_all,1
0002449080,A_send_all,1
0002035309,A_send_all,1
0002378767,A_send_all,1
0002062658,A_send_all,1
0002216340,A_send_all,1
0003349881,A_send_all,1
0002504187,A_send_all,1
0003462782,A_send_all,1
0002658703,A_send_all,1
0002762868,A_send_all,1
0002344284,A_send_all,1
0002531864,A_send_all,1
0003264346,A_send_all,1
0002242208,A_send_all,1
0003152276,A_send_all,1
0002169246,A_send_all,1
0002040064,A_send_all,1
0002335109,A_send_all,1
0002222516,A_send_all,1
0002615797,A_send_all,1
0002401814,A_send_all,1
0003011224,A_send_all,1
0003006838,A_send_all,1
0002393684,A_send_all,1
0002581171,A_send_all,1
0002321146,A_send_all,1
0002041345,A_send_all,1
0002294521,A_send_all,1
0003103204,A_send_all,1
0003409399,A_send_all,1
0002150472,A_send_all,1
0002099558,A_send_all,1
0002335543,A_send_all,1
0002062103,A_send_all,1
0002124722,A_send_all,1
0002235113,A_send_all,1
0002125595,A_send_all,1
0002828786,A_send_all,1
0002096529,A_send_all,1
0002177970,A_send_all,1
0002379162,A_send_all,1
0002083940,A_send_all,1
0002043587,A_send_all,1
0002386378,A_send_all,1
0002103962,A_send_all,1
0002184347,A_send_all,1
0002242807,A_send_all,1
0003098839,A_send_all,1
0003057194,A_send_all,1
0002466861,A_send_all,1
0002077206,A_send_all,1
0002279709,A_send_all,1
0002127651,A_send_all,1
0002737516,A_send_all,1
0002127453,A_send_all,1
0002097221,A_send_all,1
0002150182,A_send_all,1
0002387885,A_send_all,1
0002652411,A_send_all,1
0002242961,A_send_all,1
0003088286,A_send_all,1
0002581226,A_send_all,1
0002165860,A_send_all,1
0002048763,A_send_all,1
0002864211,A_send_all,1
0002691504,A_send_all,1
0003174471,A_send_all,1
0002501035,A_send_all,1
0003398972,A_send_all,1
0003310753,A_send_all,1
0002745183,A_send_all,1
0002062336,A_send_all,1
0002422980,A_send_all,1
0002366886,A_send_all,1
0002268754,A_send_all,1
0003246244,A_send_all,1
0002279997,A_send_all,1
0003460592,A_send_all,1
0002178868,A_send_all,1
0002103875,A_send_all,1
0002114251,A_send_all,1
0002259876,A_send_all,1
0002364983,A_send_all,1
0002040506,A_send_all,1
0002171153,A_send_all,1
0003458672,A_send_all,1
0002297874,A_send_all,1
0002634268,A_send_all,1
0002437900,A_send_all,1
0003294258,A_send_all,1
0002299527,A_send_all,1
0002107256,A_send_all,1
0002083686,A_send_all,1
0002990169,A_send_all,1
0003003651,A_send_all,1
0002154506,A_send_all,1
0002645172,A_send_all,1
0002084154,A_send_all,1
0003334621,A_send_all,1
0002943038,A_send_all,1
0002623164,A_send_all,1
0002162796,A_send_all,1
0002593916,A_send_all,1
0002931976,A_send_all,1
0002039321,A_send_all,1
0002052454,A_send_all,1
0002978755,A_send_all,1
0002369758,A_send_all,1
0002379562,A_send_all,1
0002666819,A_send_all,1
0002633758,A_send_all,1
0002086577,A_send_all,1
0002214068,A_send_all,1
0002509294,A_send_all,1
0002171982,A_send_all,1
0002077109,A_send_all,1
0002038672,A_send_all,1
0002283311,A_send_all,1
0002361926,A_send_all,1
0002340519,A_send_all,1
0002220597,A_send_all,1
0002738574,A_send_all,1
0002274766,A_send_all,1
0002231880,A_send_all,1
0002043996,A_send_all,1
0003313076,A_send_all,1
0002574684,A_send_all,1
0002844654,A_send_all,1
0003412706,A_send_all,1
0002584995,A_send_all,1
0002173851,A_send_all,1
0002196949,A_send_all,1
0002197664,A_send_all,1
0002393019,A_send_all,1
0002438938,A_send_all,1
0002223932,A_send_all,1
0002884168,A_send_all,1
0002212012,A_send_all,1
0002951162,A_send_all,1
0002037608,A_send_all,1
0002166493,A_send_all,1
0003172163,A_send_all,1
0002674448,A_send_all,1
0002985804,A_send_all,1
0002161881,A_send_all,1
0002207480,A_send_all,1
0003326874,A_send_all,1
0002933639,A_send_all,1
0002099093,A_send_all,1
0002329884,A_send_all,1
0002600459,A_send_all,1
0002649736,A_send_all,1
0002872038,A_send_all,1
0002114636,A_send_all,1
0002118719,A_send_all,1
0002310843,A_send_all,1
0002065943,A_send_all,1
0002259078,A_send_all,1
0002329488,A_send_all,1
0003135630,A_send_all,1
0002581213,A_send_all,1
0002317587,A_send_all,1
0002397796,A_send_all,1
0002843602,A_send_all,1
0002987908,A_send_all,1
0003377919,A_send_all,1
0002846555,A_send_all,1
0002092642,A_send_all,1
0003336306,A_send_all,1
0002127814,A_send_all,1
0002769176,A_send_all,1
0002412296,A_send_all,1
0002135313,A_send_all,1
0002869616,A_send_all,1
0002236286,A_send_all,1
0002171247,A_send_all,1
0002495501,A_send_all,1
0002370649,A_send_all,1
0002044427,A_send_all,1
0002125198,A_send_all,1
0002375917,A_send_all,1
0002757919,A_send_all,1
0002661143,A_send_all,1
0003419791,A_send_all,1
0003381959,A_send_all,1
0002119904,A_send_all,1
0002618870,A_send_all,1
0002232621,A_send_all,1
0002286721,A_send_all,1
0002241326,A_send_all,1
0002410477,A_send_all,1
0002473319,A_send_all,1
0002968910,A_send_all,1
0002290956,A_send_all,1
0003463403,A_send_all,1
0002840961,A_send_all,1
0002137213,A_send_all,1
0003093164,A_send_all,1
0003449480,A_send_all,1
0002366361,A_send_all,1
0003262808,A_send_all,1
0002535906,A_send_all,1
0002544935,A_send_all,1
0002176975,A_send_all,1
0002219788,A_send_all,1
0002209328,A_send_all,1
0002704334,A_send_all,1
0002321598,A_send_all,1
0002076634,A_send_all,1
0002369197,A_send_all,1
0002568176,A_send_all,1
0002107296,A_send_all,1
0002574448,A_send_all,1
0002112206,A_send_all,1
0002505466,A_send_all,1
0002206657,A_send_all,1
0003108418,A_send_all,1
0002277619,A_send_all,1
0002687889,A_send_all,1
0002522495,A_send_all,1
0002037649,A_send_all,1
0002077229,A_send_all,1
0002913716,A_send_all,1
0002226962,A_send_all,1
0002395087,A_send_all,1
0002177573,A_send_all,1
0002887784,A_send_all,1
0002845882,A_send_all,1
0003126848,A_send_all,1
0003307744,A_send_all,1
0002504476,A_send_all,1
0002106078,A_send_all,1
0002164792,A_send_all,1
0002279267,A_send_all,1
0002042038,A_send_all,1
0002388671,A_send_all,1
0002087243,A_send_all,1
0003349456,A_send_all,1
0002301293,A_send_all,1
0003248241,A_send_all,1
0002062572,A_send_all,1
0002163399,A_send_all,1
0002924005,A_send_all,1
0003089318,A_send_all,1
0002240971,A_send_all,1
0002460074,A_send_all,1
0002512765,A_send_all,1
0002236172,A_send_all,1
0002177475,A_send_all,1
0002173215,A_send_all,1
0003017269,A_send_all,1
0002146476,A_send_all,1
0002076575,A_send_all,1
0002550583,A_send_all,1
0002302841,A_send_all,1
0002067917,A_send_all,1
0002322167,A_send_all,1
0002308143,A_send_all,1
0002177736,A_send_all,1
0002229295,A_send_all,1
0002062677,A_send_all,1
0002942072,A_send_all,1
0002459214,A_send_all,1
0002507324,A_send_all,1
0002242477,A_send_all,1
0002061016,A_send_all,1
0002336428,A_send_all,1
0002713139,A_send_all,1
0002090118,A_send_all,1
0002354290,A_send_all,1
0003449621,A_send_all,1
0002084131,A_send_all,1
0002164439,A_send_all,1
0002748719,A_send_all,1
0002347510,A_send_all,1
0003344024,A_send_all,1
0002391216,A_send_all,1
0002076620,A_send_all,1
0002173151,A_send_all,1
0002037618,A_send_all,1
0003124615,A_send_all,1
0003198499,A_send_all,1
0002179210,A_send_all,1
0003336752,A_send_all,1
0003366075,A_send_all,1
0002208935,A_send_all,1
0002383637,A_send_all,1
0002859379,A_send_all,1
0002042427,A_send_all,1
0002568965,A_send_all,1
0003469205,A_send_all,1
0002690596,A_send_all,1
0002405706,A_send_all,1
0002850909,A_send_all,1
0002062528,A_send_all,1
0002076840,A_send_all,1
0002086890,A_send_all,1
0002654537,A_send_all,1
0002229408,A_send_all,1
0002174599,A_send_all,1
0002187009,A_send_all,1
0002358210,A_send_all,1
0002300888,A_send_all,1
0002585789,A_send_all,1
0002172456,A_send_all,1
0002326736,A_send_all,1
0002408696,A_send_all,1
0002148956,A_send_all,1
0003057352,A_send_all,1
0002577161,A_send_all,1
0002317149,A_send_all,1
0002170511,A_send_all,1
0002260212,A_send_all,1
0002454096,A_send_all,1
0002176374,A_send_all,1
0002290725,A_send_all,1
0002309662,A_send_all,1
0003093073,A_send_all,1
0002319517,A_send_all,1
0002076678,A_send_all,1
0002171330,A_send_all,1
0002187043,A_send_all,1
0002182839,A_send_all,1
0002332886,A_send_all,1
0003297388,A_send_all,1
0002354666,A_send_all,1
0002388349,A_send_all,1
0002174845,A_send_all,1
0002915580,A_send_all,1
0002084116,A_send_all,1
0003278822,A_send_all,1
0003392518,A_send_all,1
0002201426,A_send_all,1
0002187736,A_send_all,1
0002388208,A_send_all,1
0002105023,A_send_all,1
0002636131,A_send_all,1
0003391029,A_send_all,1
0002233520,A_send_all,1
0002303376,A_send_all,1
0002152216,A_send_all,1
0002437134,A_send_all,1
0002716483,A_send_all,1
0002644956,A_send_all,1
0002707122,A_send_all,1
0002038280,A_send_all,1
0002177265,A_send_all,1
0003315694,A_send_all,1
0002773891,A_send_all,1
0002311878,A_send_all,1
0002831212,A_send_all,1
0002864396,A_send_all,1
0002728181,A_send_all,1
0002400227,A_send_all,1
0003422378,A_send_all,1
0002285658,A_send_all,1
0002181974,A_send_all,1
0002509610,A_send_all,1
0003124341,A_send_all,1
0003485881,A_send_all,1
0003290773,A_send_all,1
